id,name,user_id,corpus_id,genre_id,fulltext,length
VC26-CATMA_04AA0C5D-B034-4A9C-8DFD-605267B195B8,אשר ברוב חכמה,22,26,23,"אשר ברוב חכמה גדולה דרש הכין והתקין זיו חמתו
טפחה ימינו כוכבי לבנה מאור נירו סך עולמו
פועלי צדקו קרובי רחמיו שיר תשבחות ננעים לו

",134
VC26-CATMA_9D93044E-5B97-42A3-B371-0BA712696F8A,תקנת שבת,22,26,23,"תקנת שבת 
רצית קורבנותיה
ציוויתה פירושיה
עם סידורי נסכיה
מענגיה לעולם כבוד ינחלו
טועמיה חיים זבדימו
וגם האוהבים דבריה גדולה בחרו
אז מסיני נצטוו עליה
ותצוונו יי אלוהינו להקריב בה קורבן מוספין ונסכין כראוי לו

",218
VC26-CATMA_9805D1AF-05E6-4556-9BD1-38A51FB0433F,ארך אפים אתה,22,26,23,"ארך אפים אתה 
בעל הרחמים נקראת
גדולת רחמיך וחסדיך
דע עניו מקדם
הרבנו לפשוע
ובקש ציר בעדנו
זעק לפניך סלח נא
חננתו סלחתי
טרדת רבתי עם
ישבה בדד
כי העיזה מצח
לאמור לא חטאתי
מלך הכבוד
נצור זאת לעד
שיחת איש חמודות
על עירך ועל עמך
פני מוכלמות
צעק סופר
קול וידוי ערך
רבו פשעינו למעלה ראש
שיווע אליך איש נבון דבר
תחילת שמך קרא רחום וחנון סלחה
",356
VC26-CATMA_F4BFE20F-AC3E-4500-A5C2-886F5C14BFC4,אל אשר במעלה,22,26,23,"אל אשר במעלה ומטה הודיע פלאיו 
ביום השלישי ברא מזונות יצוריו
גבול שם ולמול ים חלק מעינות 
דרכי ימים ומימי נהרות
הצמיח מארץ מיני דשא עשב 
ועץ מזריע זרע ומגד כל אוכל

אלו מעשה יום השלישי כי בו נבראו מזונות לכל חי
ויום השלישי משבח ואומר אלוהים ניצב בעדת אל בקרב אלוהים ישפוט

משלשי קדושה בשלוש כיתות ינעימו זמירות ויביעו הודאות

אז ביום השלישי קרים הקוותה והוכן להכחיד רכב צר ושלישיו
הלבשת מקווה נהרות אויב כי לא הקשיב אמריך פעמים שלוש שלישים

",450
VC26-CATMA_F86FD666-97A4-4A44-AE47-A91335E5ACA0,אל עורך דין,22,26,23,"אל עורך דין
באמת ואין עוול
גל כל מעש
דורש כל חקר
הוא היודע ועד
ואין מכחיש אומר
זעמו לא לנצח
חסדו עדי עד
טובו לעד
ישעו בכל דור
כי חנון אתה
לכן מאריך אף
מנוס ביום צרה
נזכר ברית ברוגז
סולח בלא זכות
עוון בית יעקוב
פעל הכול למענהו
צופה עתידות
קול דך יקשיב
רש בל ימאס
שוחד בל ייקח
תת לעשיר כופר
",311
VC26-CATMA_DF6D3565-A64E-4B87-8466-4D5F08201DDC,אעטוף תחינה כעני,22,26,23,"אעטוף תפילה כעני על דלת 
בתחנונים כרש בעד אסופי שער 
גם בפנות יום דפקתי 
דרשתיך כדל מתחנן על שער 
הגביר המוניי כמו שוקדי דלת 
וגברים כמסיע בריח עם שער 
זכר בל ישמימו אחר הדלת
חננים בשוועם כחלק בזה שער
טע במקדש קלע גלילי דלת 
יסדה בספיר ובאבן קדיחת שער
כפופים זקוף נא בדפקם דלת
לרוממם כנגיד יושב שיני שער
מתי נשור שתי מוסבות דלת
נביעת מפכים תחת מפתן שער 
סעדינו סמכינו בכרעינו על דלת 
ענות עדותיך על מבואי שער
פתח קץ נעול סגורת דלת
צאת כלואי לחץ בנקובת שער 
קמו שרי גברת והקיפו דלת
רעוץ צבאותם כנרמס על שער
שדי בשוועינו בל תנעול דלת
שמע תפלתנו בנעילת שער 
תכפר עוונינו חטאינו טרם תנעול דלת
תרצינו כסוח על מבואי שער

",640
VC26-CATMA_F1E94334-14C1-4111-AC26-5890A82FE12B,זכרון אות גוחינו,22,26,23,"זכרון אות גוחינו תרא ותנחם

חסדיו אל יבקר לחסדם כענן בוקר זיכרון אהבתם תכסה על אשמתם
אשמתם לא יחשוב כאב את בן ירצה זיכרון תפקדם כילד שעשועים
",145
VC26-CATMA_48F1B303-7D3D-42B4-8CE0-271D0A88AD1E,איתן למד דעת,22,26,23,"איתן למד דעת 
בטרם ידעך כל
גילה לכל יצור 
דרך להלוך בה 
הבחר מעשרים דור
ועמד בכל ניסיון
זה ניסיתו בעשר 
חננתו למאה פרי 
טוב כנאמך לו 
ילד לניחוח חשקתיו 
כמה בציוויך מלך 
לא איחר בדבר 
מיהר וכרת עצים 
שא אש ומאכלת שם
על בנו יחידו עצים עצי עולה 
פנה והכין מזבח 
צג ועלה בכבש 
קחתו ביד חרב חדה 
ריחמו אל כי נכמרו רחמיו 
שדי הצריח ממעל אל תגע ביחיד 
תחת כן רציתי נאחז בסבך בקרניו 
תפן אל באפרו 
תזכור לנו עקידתו
תביט בטירוף נפשינו 
תגאלינו גואל חזק
",470
VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,מלך תאוו בארץ,22,26,23,"מלך תאוו בארץ לאמצה שבת
 שבת כנתאווה פעל ואיווה מלך שכנינו איווה בנחלת אהבה

 ועד רינונך בפני גדול ונורא מלך רם ונשא בשמי שמי קדם
 קדם ועקב אתה ראשית ואחרית מלך קיים בשחק ולך היא הארץ

 הארץ צהל תשמיע בנערך מנה רשע מלך צרח והריע ואויביך פזר
 פזר עובדי אלילים ומאורות תאפיל מלך פענח בציון מלוכה לנגדינו

 כבוד עטרינו לעין כל רואינו מלך עבור לפנינו ויחפרו שונאינו
 שונאינו תכלה עוד לחום בנו מלך סלה עמנו תהי להשבית אוון

 בו נצח חשקת ותהילותיו ישבת מלך נכספת תת בו מקדשיך
 מקדשיך תבנה טבועיך תדלה מלך מבוא פתחיו שובבנו וירוממו

 סלה לא יופר דבר אמונתך מלך לעירך העל מושיעים כשחתה
 כשחתה שופט צייר הפשט מנו אדרת מלך כלה מאדום ולך היא המלוכה

 המלוכה ירשנו ובעטנו ונעתקה מלך יחיד כעזבנוך נמכרנו למלכי טורח
 טורח ממלכות רשע הסר מלשור מלך טע בישורון בעת אסוף ראשים

 ישראל חיכו ונכספה נפשם מלך חזותך ביופי זבולך
 זבולך שית משוש כל הארץ מלך זרח בכבודך על קרייתך

 רב וחכם אתה ואין חקר לגדלך מלך ונורא למלכי הארץ
 הארץ ומרום עולם וכל אשר בו מלך הלא יראוך כי אין כמוך

 כמוך דגול מי באלוהים מלך דובר שלטון ונוחל בכל הגויים
 גוים שית כאיין כי הוקם הבל מלך גוי אחד בחרת כמו יחדוך בחיריך

 אחד בהל כל מלכי חונף מלך בל יגבר לנגדך אלוהינו
 אלוהינו לבדך ערוץ בממשלה מלך אחוז מלוכה ותכון תבל

 תמוט אומרת יש שני לאל
",1234
VC26-CATMA_3A7FFCE7-BCF7-47B1-A84A-1891918219CB,לא ארץ גזירה,22,26,23,"לא ארץ גזירה 
 לא איש עתי לשליח
 לא ברית לחם הפנים
 לא ביכורי לחם 

 לא גחלי אש לא תכבה
 לא גאון כובד נר התמיד
 לא דעיכה
 לא דמות תולע כצמר

 לא הגשת תמידי ציווי
 לא הבאת וכל 
 לא ווידוי פר חטאת
 לא וולדי שלמי בקר

 לא זך כתית למאור
 לא זיכרון לוג הין
 לא חדוות משמח אלים
 לא חיבת נסך השיכר

 לא טרף קומצי ניחוח
 לא סולת וגרס כרמל
 לא ידי כהן פרוסות במקדש
 לא יודיע סוד שם המפורש

 לא כביר כוח לעת מצוא רצון
 לא כמיה לעזרה בצרות
 לא לוחש בעת עלבון דור
 לא לשון דובר שלום

 לא מסיר חרון מעם
 לא מעביר עברה מדור
 לא נואק להשיב חומה
 לא נענה ליל ובוא רוגז

 לא שמחה ערבה שמחה
 לא ששון הוביש ששון
 לא ער לעורר אהבה
 לא עורר שנאת מדנים

 לא פודה עדה מחט
",690
VC26-CATMA_E76414FF-CB82-4FFE-92C1-660D53BD5770,אז לפנות ערב,22,26,23,"אז לפנות ערב  דפקנו הומים על שערי מלך
בל יונעלו שערי רחמים ונבקשה פני מלך
גם בעת רצון תעל שוועתנו לשער היכל מלך
דודנו יעטנו צדקה וששון כשב לשער מלך
היכון תפילה לקראת שומע בשער מצב מלך 
ומערב ועד ערב לא זזנו משער
מסלסלים כבוד מלך
זה זכות יחפש לבאי שעריו ולא יאחר מלך
חן וחסד יוצק בשיח שפתותינו ברעהו מלך
טוב יום מאלף אמת להסתופף בשער מחנות מלך
יום להתחנן השכם והערב בשער מחנה מלך
כסולח יסלח לבאי שעריו אלוהי מלך
לבל יבוא שמש לשער מבואו עד יחון מלך
מביעי חטאנו יאזינו סלחתי משערי שמי מלך
נגד קריאתנו בשעת פתחון פינו יהמו רחמיך מלך
סולו רננות דגלי צבאות ונביע תודה למלך
ענו בתודה בשערי תעודה ותנו עוז למלך
פצחו רינה כחז שער השמים והודה למלך
צדקנו כאיש חמודות שערי סתומות כגילה לו מלך
קשוב ברית בתרים והצדק בשער רחומיך מלך
ראה עקדת בן ושערי רחמים פתח לניניו מלך
שור תם יושב אוהל וכל זרעו תעלה לקרית מלך

עמדנו יום זה עדיך בתחנון בשער חצרות מלך
ישועה יבשרנו כי נרצה לנו אלוהינו מלך
יקים דברו יכנס עדרו לארמון בית מלך
כמו דל ניצבנו שואלי צדקה על שערי מלך
כרענו קומה בשיח תחנונינו לרם על כל מלך
כצדקו יעשה ויעלה תפילתנו לשער כבוד מלך
לעת שחר השכמנו עד בוא השמש מייחלים פני מלך
לעת פנה יום רביעית ערכנו תחינה לפני מלך
לעת צללי ערב שיחנו לך יערב כריח מנחת ערב מלך
משתחווה בתחנון נגד יוצר נפש סולו באראלי מלך
עריצת אל רם פתחי תשובה צעדו ברינה לקראת מלך
קדמו ברחש רביעית היום שערי תעודה למלך
",1316
VC26-CATMA_313A40B6-AF66-440C-BF89-0F07E1E39AD6,אבן שתייה,22,26,23,"אבן שתייה 
בית הבחירה 
גורן ארנן 
דביר המצונע 
הר המורייה
והר יראה
זבול קדשך 
חנה דוד 
טוב הלבנון
יפה נוף משוש כל הארץ 
כליל יופי לינת הצדק 
מכון לשבתך 
נוה שאנן 
סוכת שלם
עלית נכונה 
פינת יקרת
ציון המצוינת 
קדש קדשים 
רצוף אהבה 
שכינת כבודך 
תל תלפיות
",274
VC26-CATMA_CFB2528C-030E-4045-9C58-3D1193FEBCBD,כי ארבנו זה לזה,22,26,23,"כי ארבנו זה לזה 
כי בשלוותינו בעטנו 
כי דיברנו בלב ולב 
כי הרהרנו בלא ראוי 
כי זימה וניאוף אהבנו 
כי חיללנו את בריתינו 
כי יזמנו להרע לרעינו 
כי כיחשנו בעמיתינו 
כי מיד צדקה מנענו 
כי נאצנו למטריפינו 
כי עדות כזב העדנו 
כי פנינו עם יצרינו 
כי קפצנו יד מעניינו 
כי רצנו אחר 
כי תורתך שעשועינו 

",310
VC26-CATMA_A09925B3-3555-46F3-A09E-742B880CD13D,כי האמונה,22,26,23,"כי האמונה אבדה ממנו
הבצע בכפינו תמכנו
הגזלה וההנאה בחרנו
והדין לא דננו ולבקשם 
והוידוי לא התוודינו בכל עת
והזימה בשפתותינו
והחמס קם וענה בנו בכל עת
הטומאה והפיגול במעינו
והיד קפצנו מדל
והכבוד אחריו רצנו
והלעג בימי נעורינו הרבינו
והמיתות ארבע לא נתננו אל לב
והנפש השבנו לריק
והשאור אכלנו בימי אסרו
והעריות גלינו כל פעם
והפשע פשענו
הצום לא צמנו לבקש סליחה

",373
VC26-CATMA_9A8708EC-96DF-4E08-AD53-A859F3C49864,בהיות ארון בית קודש הקדשים,22,26,23,"בהיות ארון בית קודש הקדשים
בהיות בדי שוהם בטבעות הארון
בהיות גפן זהב בשערי היכל
בהיות דביר מבדיל בין קודש לקודש
בהיות היכל מייסד על יסודותיו
בהיות וועד פורסי כנפיים
בהיות זריקת דם על מזבח טהור
בהיות חיבת נסך השיכר
בהיות טהרתינו בבית תפילתנו
בהיות יער הלבנון נמל
",272
VC26-CATMA_26AD91A3-84EC-4324-95A5-F8429761CE7C,כתועים ואין לבקש,22,26,23,"כתועים ואין לבקש
כשבויים ואין לשובב
כרעבים ואין להאכיל
כקנויים ואין לקנות
כצמאים ואין להשקות
כפתאים ואין ללמד
כעייפים ואין להשיב
כשנואים ואין לאהוב
כנהדפים ואין לקרב
כמנודים ואין להתיר
כלקוחים ואין אדונים
ככפופים ואין לזקוף
כיתומים ואין להם אב
כטמאים ואין לטהר
כחסרים ואין למלאות
כזנוחים ואין לזכור
כהומים ואין להם מנוחה
כדלים ואין לחננם
כגרים ואין לקבל
כבזויים ואין לכבד
כאבלים ואין מנחם
כאנוסים ואין מנוס
",429
VC26-CATMA_31FD6E56-DEAD-444B-BEE3-A1B5C86D39A7,ענה תופך ניסן,22,26,23,"ענה תופך ניסן שכולה בך תיגאל
ענה רינה אייר קהל עמים בך נקהל
ענה צהלה סיון פאר תושייה בך 
ענה עזך תמוז ששון ושמחה בך יתחדש
ענה אב מועד טוב תקרא לנו
ענה למלכך אלול כשלום שילמנו
ענה ישעך תשרי טהורי לבב בך נקר  
מרחשוון זמן גשמים בך יגיעו
ענה ורנן לכו לקריה 
ענה דגלך טבת גני  
ענה בשירת שבט בך ושאב מים
ענה אדר ששון ושמחה בך ננחל

",341
VC26-CATMA_46F72B4B-3AA8-438F-BDDF-7590E6C7C984,תפאר אל תפארה,22,26,23,"תפאר אל תפארה
שפר שערי 
רומם ראש רבתי
קומם קירות 
צהר צורת 
פאר פינות פתיחה
עלה עיר עזובה
סכך סוכות
נשא נופת נעימה
מגן 
לשובב
כונן כנת כבודה
יפה יסודות
טכס טירה
חדש חמדת חומה
זכור זכות זכים
הדום 
דכויה
גולה געולה גלמודה
בנה בירה ברוכה
אסוף אליה

",268
VC26-CATMA_735E3818-5339-434D-9574-26F6E9F09331,ויאתיו כל לעבדך,22,26,23,"ויאתיו כל לעבדך
ויברכו שם כבודך  
ויגידו באיים צדקך  
וידרשוך עמים לא ידעוך
ויהללוך כל אפסי ארץ
ויומרו תמיד יגדל ה'
ויזבחו לך את זבחיהם  
ויחפרו עם עצביהם  
ויטו שכם אחד לעבדך
ויראוך מבקשי פניך  
ויכירו כוח מלכותך
וילמדו  תועים בינה
וימללו את גבורתך
וינשאוך מתנשא לכל לראש
ויסלדו בחילה פניך
ויעטרוך נזר תפארה
ויפצחו הרים רנה
ויצהלו איים במלכך
ויקבלו על מלכותך
וירוממוך בקהל עם
וישמעו רחוקים ויבואו  
ויתנו לך כתר מלוכה
",441
VC26-CATMA_3B40B9C8-C346-46F8-863C-C97EACA69490,אל ישענו,22,26,23,"אל ישעינו אדון מעוזינו אלוה משגבינו ומגן עזרינו
 
ברוב גבורותיך תעורר ישנים גשמי ברכה ברצון תוריד
 
גדולה וגבורה אתה תלבש ועל כל מעשיך מהרה תמלוך 
 
דעת ותבונה תתן בלבנו והבינינו לשמור פקודיך 
 
השב פשעים ללמד חוקיך שובבים ישובו להבין מוסר 
 
ומחה פשעינו וכפר אשמינו סלח לעונינו ומחול לחטאותינו 
 
זכרינו בישע ופקדינו בפדות תקרב מהרה שנת גאולתינו 
 
חלי ומכאוב ומדווה לבב ומכה אנושה רפה מקרבינו 
 
טוב גשם תוריד ברכה תריק אדמה תדשא ושנים תברך
 
יום דרור תקרא יובל תקרב שופר חירות תקע לקבצינו 
 
כבוא יום דין אל תזכר חט צדקינו במשפט ואל תרשיעינו 
 
לבאר שחת ירדו כל החטאים זדים ומנים מהרה תכלה

מהר שכר ישמח צדיק יבוש רשע כי לא בעל פעל צדק 
 
נחם ציון שמח שלם ענג בניך משוד תנחומיה כסא דוד בתוכה יכון 
 
סדר תפילותינו והגיון לבינו ואנקת נפשינו מהרה תשמע 
 
עולות נעלה זבחים נקריב שלמים נגיש 
 
פינו ושפתינו מספרים טובך ולשונינו תגיד גמולך וטובך וחסדך עמנו
 
צדיק אתה יי אלוהינו צדקות אהבתה צדק ושלום תטע בתוכנו

",947
VC26-CATMA_1A222637-4DA1-40AF-A802-0290A21DAB41,איש חולם חלומות,22,26,23,"איש חולם חלומות ופותר חלומות
בעת שר חלומותיו

גש ונתגבר ודיבר קשות
דע והתנכר מרגלים אתם

השמיעו קול יחד כנים אנחנו
עברים בני אב אחד 

זאת לא תחשוב בלב על עבדיך
חשק נועם פינו לאל כנועם חיות

טלאים אחים שנים עשר אנחנו
יצא אחד מאב ואיננו

כי כנפש אב קטון עם אב
למאוד נפשו קשורה בנפשו

",300
VC26-CATMA_02FFB91F-7F99-4A13-B0BE-0DB944A75D60,איילת אהבים תעזור במגן,22,26,23,"איילת אהבים תעזור במגן 
ברה כחמה תחיה באור טל 
גינת אגוז תכתירך בקדושה 
דלת ראש תחכם 
השיבה השולמית עדיך 
ונקה מחטא ומפשע 
זבד רעייתך גאלה 
חולי תמה תרפא 
טעם יונתך מטוב טללים 
יקובצו ידידיך לחדריך 
כשפטך תצדיק שושנה
לעלוקה תוריד כל מנאציך
מתרפקת תשיג שכר צדק 
נאוו לחייך תייסד ותבנה 
שיח שחורה הסכת וכתוב 
ערוב עורכי עבודת מי זאת
פרחי הגפן יהללוך אל טוב 
צור עמך למוצאת שלום 

",397
VC26-CATMA_384554B2-0347-4403-92CA-4FF848623F7A,אתה מנהיג,22,26,23,"אתה מנהיג סדרי לבנה בהם ראשי חודשי חידשת
כן תחדש ישועה לעמך ושם ציון תחדש כבראשונה
",85
VC26-CATMA_5BA276E7-3FA5-4680-A9AF-2278C101D061,עלינו לשבח,22,26,23,"עלינו לשבח לאדון הכול לתת גדולה ליוצר בראשית
שלא עשנו כגויי הארצות ולא שמנו כמשפחות האדמה
שלא שם חלקנו כהם וגורלנו ככל המונם
שהם משתחווים להבל וריק ומתפללים אל אל לא יושיע
ואנחנו כורעים ומשתחווים ומודים לפני מלך מלכי המלכים הקדוש ברוך הוא
שהוא נוטה שמים ויוסד ארץ ומושב יקרו בשמים ממעל	
ושכינת עזו בגבהי מרומים הוא אלוהינו אין עוד
אמת מלכנו אפס זולתו ככתוב בתורתו
ועל כן נקוה לך יי אלוהינו לראות מהרה בתפארת עזך
להעביר גלולים מן הארץ והאלילים כרות יכרתון	לתקן עולם במלכות שדי
וכל בני בשר יקראו בשמך להפנות אליך כל רשעי ארץ
יכירו וידעו כל יושבי תבל כי לך תכרע כל ברך תשבע כל לשון
לפניך ה' אלוהינו יכרעו ויפלו ולכבוד שמך יקר יתנו
ויקבלו כלם את על מלכותך ותמלוך עליהם מהרה לעולם ועד
כי המלכות שלך היא ולעולמי עד תמלוך בכבוד
",736
VC26-CATMA_6055F3D9-DC85-41CE-8AB6-2EEE89C69E32,אוהל כדוק,22,26,23,"אוהל כדוק נטית ואדר ממנו עטית חגותינו הלל כל ימי שבעה
בחכמה רקעתה רקיע בתוך מים טרם שואלנו מים ברגל יום שמיני
גערתה נוזלים יהוסללו לצד ויפיתה פני חלד שוכן שבעה
דוהר מאור לבנה וחמה הבהקתה להגיה צעד רגל נוצרי שמיני
הדר תנינים גדולים יצרתה לענג חיית עם חוגגי שבעה
וממים השרצת שרץ ועוף כנף והפלגתה למינם שרצים שמונה
זה שתה כפיך על הדר יציר כף טרם כפופיך בכפות פארוך שבעה
חוסן מעלה ומטה סדרתה בכוח חיל טרם מחיל שבעה לכנו לחיל שמיני
טהורי ערבות עטויי שש שש קדושה יביעו לחן מרום שבעה

יחד כרוב וגלגל ואופני הוד כנף ישיקו מול חיות קודש

כקדם תפתח אבן שבעה עיניים כטוב לעיניים ואור שבעתיים

לבחורה משישים והסגלתה משמונים הורשתה אהב מזוקק שבעתיים
",652
VC26-CATMA_EA7B10CB-4C35-4675-A6AF-DC482BCE69F1,אבקשה ואסובבה לדודי בשחקים,22,26,23,"אבקשה ואסובבה לדודי בשחקים
באשישות נופת ריח כתפוחים
גינת אגוז ירדתי לרעות בגנים

ונועם זה לזה
קדושי מעלה עם דרי מטה מפארים
קדושתו תמיד אומרים

דומה דודי לצבי על הרי בשמים
השמיעיני את קולך היפה בנשים
ודיגלו עלי אהבה במעין גנים

זה דודי וזה רעי בנות ירושלם
חיכו ממתיקים וכולו מחמדים
טירת כסף הנעים על איילת אהבים

יבוא דודי לגנו ויאכל פרי מגדיו
כתם פז ראשו קווצותיו תלתלים
לגנו ירד לפקוד כרמו

מדלג ומקפץ על ההרים
נפשי יצאה בדברו כי כולו נעים
סמכוני באשישות רפדוני בתפוחים

עיניו כיונים על אפיקי נחלים
פתחי לי אחותי 
צאי לך בעקבי הצאן כי נסו הצללים

קרובינו תשמע
בין שדי ילין
שובי שובי השלומית תסתר
",628
VC26-CATMA_922A452B-D755-4963-BE4A-8D467440CCDE,אתה הכנת מנוחת שבת,22,26,23,"אתה הכנת מנוחת שבת וציוויתה לקדש ראשי חודשים
פגשו שניהם שבת וחודש כאחת לרצות בהם בשני קרבנות מוספים
",102
