id,user_id,text_id,start_offset,end_offset,path,phrase,tagset_id,tag_id
73705,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3557,3562,כינוי/כינוי ציורי,רעיתך,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73706,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,728,737,כינוי/כינוי פשט,עושה שמים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73707,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2881,2904,מטפוריקה/מטפורה,נטית לארץ ימין צר בבגדו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73708,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2193,2204,כינוי/כינוי ציורי,גוזר ים סוף,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73709,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3443,3473,מטפוריקה/מטפורה,"נותן קול ליעקב במקום לב ועיין
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73710,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2721,2727,כינוי/כינוי פשט,יוקשים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73711,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3409,3423,כינוי/כינוי ציורי,"עם חכלילי עין
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73712,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1486,1490,כינוי/כינוי ציורי,איום,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73713,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,987,1000,מטפוריקה/מטפורה,הדררתה עצורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73714,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3538,3542,כינוי/כינוי ציורי,תמתך,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73715,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,398,422,מטפוריקה/מטפורה,חדלו המצרים בכוריהם ככסח,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73716,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,6,10,כינוי/כינוי ציורי,אדון,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73717,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,691,700,מטפוריקה/מטפורה,סלד אחביב,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73718,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1201,1219,מטפוריקה/מטפורה,על כנפי נשר נאזרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73719,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1962,1972,כינוי/כינוי פשט,עם מקודשים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73720,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1931,1948,מטפוריקה/מטפורה,לעין כל ישמיע להם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73721,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1267,1285,מטפוריקה/מטפורה,נחזך מדלג על ההרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73722,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2309,2320,מטפוריקה/מטפורה,והצליל עוון,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73723,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1152,1181,כינוי/כינוי ציורי,עם מפוזרים מכל לוחצים ואכזרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73724,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,26,31,כינוי/כינוי ציורי,איומה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73725,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1641,1657,מטפוריקה/מטפורה,"עזי פאר מצניפים
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73726,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2664,2688,מטפוריקה/מטפורה,נשפת יופי רוח ונערמו מים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73727,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2001,2007,כינוי/כינוי ציורי,גנוניו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73728,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2408,2415,מטפוריקה/מטפורה,ניער זר,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73729,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3295,3319,מטפוריקה/מטפורה,"תיפול על ענמים רתת רעדה
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73730,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1182,1200,מטפוריקה/מטפורה,על ענני הוד נעזרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73731,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1035,1040,כינוי/כינוי פשט,עברים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73732,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,33,42,כינוי/כינוי ציורי,רוקע הארץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73733,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,309,318,מטפוריקה/מטפורה,הרים נזלו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73734,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1104,1116,כינוי/כינוי פשט,עם לך בחורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73735,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,185,193,כינוי/כינוי פשט,גוי גדול,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73736,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3110,3137,מטפוריקה/מטפורה,בין ניד נוזלים כהסללתה קהלך,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73737,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1007,1013,כינוי/כינוי ציורי,נצורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73738,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,120,128,כינוי/כינוי ציורי,"מאמיניו
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73739,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,249,257,מטפוריקה/מטפורה,גודר פרץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73740,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,11,20,כינוי/כינוי ציורי,אמוני ארץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73741,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2336,2357,מטפוריקה/מטפורה,ושא עוון ועובר על פשע,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73742,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1134,1139,כינוי/כינוי ציורי,הורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73743,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2428,2434,מטפוריקה/מטפורה,הדגילם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73744,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2689,2714,מטפוריקה/מטפורה,אורו יוצאים כדור מבול מים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73745,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2489,2509,מטפוריקה/מטפורה,"נחל חובט חיי מעציבי
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73746,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,860,886,מטפוריקה/מטפורה,את היריח וכוכבים ליל הקשיר,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73747,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,452,461,מטפוריקה/סינקדוכה, ליבי זכר,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
73748,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2566,2570,כינוי/כינוי פשט,טועה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73749,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1286,1311,מטפוריקה/מטפורה,הולך לפנינו להר מרום הרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73750,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2435,2458,מטפוריקה/מטפורה,באהבתו ובחמל תוהו אגאלם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73751,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2789,2802,מטפוריקה/מטפורה,מכריע לכף צדק,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73752,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,356,370,מטפוריקה/מטפורה,דברת לגודר פרץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73753,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2246,2273,מטפוריקה/מטפורה,ימינך ודי נאדרי למלטי מירשע,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73754,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1904,1908,כינוי/כינוי ציורי,דודי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73755,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2594,2600,כינוי/כינוי פשט,טבועים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73756,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,498,523,מטפוריקה/מטפורה,רוכבי טיסת שש מאות רסוניי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73757,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1687,1710,מטפוריקה/מטפורה,נחזך מציץ מחרכים וסיפים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73758,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1535,1541,כינוי/כינוי ציורי,טהורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73759,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,564,584,מטפוריקה/מטפורה,עורי כלה ולכי לסיניי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73760,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2385,2406,מטפוריקה/מטפורה,מן שמים זרק רשת לרגלם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73761,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,804,806,כינוי/כינוי ציורי,רם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73762,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2751,2774,מטפוריקה/מטפורה,אם יהיה נדחך בקצה השמים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73763,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3004,3012,מטפוריקה/מטפורה,ידה משכת,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73764,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2917,2922,כינוי/כינוי ציורי,פגרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73765,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2095,2114,מטפוריקה/מטפורה,יד חזקה אותו לרוממה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73766,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3343,3356,מטפוריקה/מטפורה,יפרקינו עליון,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73767,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2136,2167,מטפוריקה/מטפורה,תהומות היפכו שיבולת מים כשביבים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73768,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,139,154,כינוי/כינוי ציורי,מטליל תחי לבניו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73769,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2364,2385,מטפוריקה/מטפורה,"ברוב זרמת זרים גועלם
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73770,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,3476,3492,מטפוריקה/מטפורה,טובים דודיך מיין,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73771,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,100,106,כינוי/כינוי ציורי,אמוניו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73772,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,199,221,מטפוריקה/מטפורה,שמעו מלכים אנוכי אשירה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73773,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,779,789,כינוי/כינוי ציורי,עושה אורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73774,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2465,2488,מטפוריקה/מטפורה,ברוח חזרו ערימות להציבי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73775,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2516,2521,כינוי/כינוי ציורי,חבצלת,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73776,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1063,1069,כינוי/כינוי ציורי,עזורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73777,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2732,2750,דימוי,לקבצינו כעוף השמים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_55563B09-0EA4-4413-B0A4-473046924505
73778,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,749,758,כינוי/כינוי ציורי,רוקע הארץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73779,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1576,1592,מטפוריקה/מטפורה,עליו פוררתה צרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73780,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,759,772,מטפוריקה/מטפורה,צלצול בהנעימי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73781,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2861,2875,מטפוריקה/מטונימיה,ישפוט תבל בצדק,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
73782,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1022,1027,כינוי/כינוי ציורי,עדרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73783,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,292,308,מטפוריקה/מטפורה,רמה ידכה עלי ארץ,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73784,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,2609,2640,מטפוריקה/מטפורה,למכה טיפשים חילוך לטללי ברכותיך,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73785,4,VC47-D_7F655B4C-DCCD-4358-8DDD-79F44F09E8BB,1313,1332,מטפוריקה/מטפורה,לעורר מתים קול תרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73786,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,144,146,כינוי/כינוי ציורי,תם,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73787,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,130,136,מטפוריקה/מטפורה,הותחלה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73788,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,522,536,כינוי/כינוי ציורי,ברית גפן שתולה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73789,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,753,782,דימוי,השבת והמילה כשני עדים לי נפלה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_55563B09-0EA4-4413-B0A4-473046924505
73790,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,148,155,מטפוריקה/מטונימיה,מעי אמו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
73791,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,784,806,מטפוריקה/פרסוניפיקציה,נפלה השבת ונפגשה במילה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_C91F9785-8BC1-428A-B86B-B4F536709286
73792,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,224,236,מטפוריקה/סינקדוכה,יד תזלף עליו,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
73793,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,742,752,כינוי/כינוי ציורי,נורא עלילה,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73794,4,VC47-D_1C170D40-C5C8-4F68-B7AE-5758701D942D,104,106,כינוי/כינוי פשט,אב,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73795,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,566,585,כינוי/כינוי פשט,"עשה לו חרבות צורים
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73796,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,73,93,כינוי/כינוי פשט,"אב עלה על אחד ההרים
",VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73797,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,623,633,מטפוריקה/מטונימיה,שמך מפארים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
73798,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,512,535,דימוי,שנהיה כאישון עין נצורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_55563B09-0EA4-4413-B0A4-473046924505
73799,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,162,177,מטפוריקה/מטפורה,חשור למו טל תחי,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
73800,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,418,421,כינוי/כינוי פשט,דתך,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
73801,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,599,610,כינוי/כינוי ציורי,דובר מישרים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
73802,4,VC47-D_87CEF3A8-85F8-4BD3-AFC0-3C91F9AFC203,13,24,מטפוריקה/מטפורה,אהבת נעורים,VC47-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC47-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
